,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,age,gender,polAffil,polAlign_1,educ,langother,englishprof,Q1_1,Q2_1,Q4_1,Q5_1,Q1_2_D_3,Q1_2_D_4,Q1_2_R_3,Q1_2_R_4,Q2_2_D_1,Q2_2_D_2,Q2_2_R_1,Q2_2_R_2,Q4_2_D_1,Q4_2_D_2,Q4_2_R_1,Q4_2_R_2,Q5_2_D_1,Q5_2_D_2,Q5_2_R_1,Q5_2_R_2,Q1_D_midpoint,Q1_R_midpoint,Q1_midpoint,Q2_D_midpoint,Q2_R_midpoint,Q2_midpoint,Q4_D_midpoint,Q4_R_midpoint,Q4_midpoint,Q5_D_midpoint,Q5_R_midpoint,Q5_midpoint
246,2022-09-20 07:02:31,2022-09-20 07:07:51,IP Address,100,319,True,2022-09-20 07:07:52,R_1n3gHL3dTzGuxXY,anonymous,EN,"I consent, begin the study.",35.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.92,1.0,0.89,1.0,0.91,1.0,0.91,1.0,0.86,1.0,0.84,1.0,0.95,0.95,0.95,0.96,0.945,0.9525,0.955,0.955,0.955,0.93,0.92,0.925
247,2022-09-20 07:10:32,2022-09-20 07:15:20,IP Address,100,288,True,2022-09-20 07:15:21,R_2COKV2e8jEqUr4a,anonymous,EN,"I consent, begin the study.",64.0,Male,Republican,9.0,Some college but no degree,No,Very well,0.87,0.9,0.84,0.76,0.0,0.31,0.7,1.0,0.0,0.21,0.65,1.0,0.68,0.99,0.09,0.38,0.71,0.98,0.03,0.51,0.155,0.85,0.5025,0.105,0.825,0.4649999999999999,0.835,0.235,0.5349999999999999,0.845,0.27,0.5575
248,2022-09-20 07:07:46,2022-09-20 07:15:31,IP Address,100,464,True,2022-09-20 07:15:31,R_pH8ayRTvjN0bwGd,anonymous,EN,"I consent, begin the study.",31.0,Male,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.8,1.0,0.55,0.25,0.72,0.93,0.09,0.2,0.19,0.37,0.82,0.97,0.63,0.86,0.53,0.68,0.62,0.8,0.23,0.28,0.825,0.145,0.485,0.28,0.895,0.5875,0.745,0.605,0.675,0.71,0.255,0.4825
249,2022-09-20 07:10:25,2022-09-20 07:16:59,IP Address,100,394,True,2022-09-20 07:17:00,R_1gnzMTbU9GfJ6iH,anonymous,EN,"I consent, begin the study.",49.0,Male,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.3,0.9,0.08,0.75,0.15,0.29,0.58,0.89,0.1,0.21,0.72,1.0,0.15,0.35,0.62,0.91,0.62,0.89,0.08,0.51,0.2199999999999999,0.735,0.4775,0.155,0.86,0.5075,0.25,0.765,0.5075000000000001,0.755,0.295,0.525
250,2022-09-20 06:59:53,2022-09-20 07:18:00,IP Address,100,1087,True,2022-09-20 07:18:01,R_3fdhzLIzNDB2gRy,anonymous,EN,"I consent, begin the study.",46.0,Male,Republican,6.0,Some college but no degree,No,Very well,1.0,0.26,0.0,1.0,0.4,0.81,0.29,0.69,0.57,0.82,0.13,0.34,0.6,0.89,0.2,0.43,0.11,0.35,0.59,0.88,0.605,0.49,0.5475,0.695,0.235,0.4649999999999999,0.745,0.315,0.53,0.2299999999999999,0.735,0.4825
251,2022-09-20 07:16:20,2022-09-20 07:20:21,IP Address,100,241,True,2022-09-20 07:20:22,R_1QK2IiKjehdgvjH,anonymous,EN,"I consent, begin the study.",41.0,Female,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.5,0.78,0.39,0.23,0.25,0.25,0.75,0.75,0.25,0.25,0.76,0.76,0.76,0.76,0.5,0.5,0.61,0.61,0.35,0.35,0.25,0.75,0.5,0.25,0.76,0.505,0.76,0.5,0.63,0.61,0.35,0.48
252,2022-09-20 07:10:13,2022-09-20 07:22:21,IP Address,100,728,True,2022-09-20 07:22:22,R_2BkP4RU9TRKpLuJ,anonymous,EN,"I consent, begin the study.",31.0,Female,Republican,6.0,Associate degree in college - Academic program,No,Very well,1.0,1.0,0.25,1.0,0.0,0.25,0.0,0.77,0.59,1.0,0.75,1.0,0.87,1.0,0.5,1.0,0.94,1.0,0.91,1.0,0.125,0.385,0.255,0.7949999999999999,0.875,0.835,0.935,0.75,0.8425,0.97,0.955,0.9625
253,2022-09-20 07:16:31,2022-09-20 07:22:27,IP Address,100,356,True,2022-09-20 07:22:27,R_1EiFMxR57W6H3eP,anonymous,EN,"I consent, begin the study.",59.0,Female,Republican,6.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.4,0.06,0.91,0.87,0.25,0.45,0.39,0.58,0.16,0.33,0.41,0.56,0.74,0.96,0.51,0.66,0.26,0.71,0.27,0.72,0.35,0.485,0.4175,0.245,0.485,0.365,0.85,0.585,0.7175,0.485,0.495,0.49
254,2022-09-20 07:05:03,2022-09-20 07:24:12,IP Address,100,1148,True,2022-09-20 07:24:12,R_3magdBFLTf5gpDF,anonymous,EN,"I consent, begin the study.",47.0,Female,Republican,5.0,Associate degree in college - Occupational/vocational program,No,Very well,0.0,0.0,0.75,0.75,0.0,0.17,0.88,1.0,0.75,1.0,0.25,0.43,0.55,0.75,0.75,1.0,0.75,1.0,0.0,0.4,0.085,0.94,0.5125,0.875,0.3399999999999999,0.6074999999999999,0.65,0.875,0.7625,0.875,0.2,0.5375
255,2022-09-20 07:19:25,2022-09-20 07:25:17,IP Address,100,352,True,2022-09-20 07:25:18,R_3CIWNDjH97rinYG,anonymous,EN,"I consent, begin the study.",22.0,Male,Republican,5.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.65,0.83,0.72,0.76,0.3,0.47,0.59,0.68,0.27,0.42,0.55,0.72,0.42,0.58,0.22,0.37,0.56,0.62,0.4,0.42,0.385,0.635,0.51,0.345,0.635,0.49,0.5,0.295,0.3974999999999999,0.5900000000000001,0.41,0.5
256,2022-09-20 07:21:47,2022-09-20 07:26:42,IP Address,100,294,True,2022-09-20 07:26:42,R_2amAbw1fBheLPDH,anonymous,EN,"I consent, begin the study.",36.0,Female,Republican,7.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.76,0.77,0.27,0.24,0.2,0.25,0.76,0.87,0.19,0.23,0.67,0.75,0.59,0.69,0.76,0.87,0.36,0.51,0.56,0.63,0.225,0.815,0.52,0.21,0.71,0.4599999999999999,0.6399999999999999,0.815,0.7274999999999999,0.435,0.595,0.515
257,2022-09-20 07:21:01,2022-09-20 07:26:44,IP Address,100,342,True,2022-09-20 07:26:44,R_AmlT2BuKwMw6KVH,anonymous,EN,"I consent, begin the study.",30.0,Male,Republican,4.0,Associate degree in college - Occupational/vocational program,No,Very well,1.0,1.0,1.0,1.0,0.75,0.96,0.58,0.72,0.4,0.62,0.67,0.86,0.59,0.86,0.74,0.95,0.67,0.93,0.83,0.97,0.855,0.6499999999999999,0.7525,0.51,0.765,0.6375,0.725,0.845,0.7849999999999999,0.8,0.8999999999999999,0.85
258,2022-09-20 07:26:03,2022-09-20 07:31:07,IP Address,100,304,True,2022-09-20 07:31:09,R_8qyPDThFuvIM3cJ,anonymous,EN,"I consent, begin the study.",41.0,Female,Republican,9.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.24,0.75,0.63,0.51,0.02,0.47,0.39,0.93,0.0,0.52,0.35,0.92,0.42,0.92,0.09,0.45,0.46,0.88,0.19,0.63,0.245,0.66,0.4525,0.26,0.635,0.4475,0.67,0.27,0.47,0.67,0.41,0.54
259,2022-09-20 07:32:34,2022-09-20 07:36:55,IP Address,100,260,True,2022-09-20 07:36:55,R_2xEj2Hkte9UbiO5,anonymous,EN,"I consent, begin the study.",57.0,Female,Republican,8.0,Associate degree in college - Academic program,No,Very well,0.01,0.25,1.0,0.77,0.91,1.0,0.0,0.06,0.77,1.0,0.0,0.26,0.49,0.99,0.0,0.25,0.89,0.94,0.03,0.12,0.955,0.03,0.4925,0.885,0.13,0.5075000000000001,0.74,0.125,0.4325,0.915,0.075,0.495
260,2022-09-20 07:32:35,2022-09-20 07:37:14,IP Address,100,278,True,2022-09-20 07:37:14,R_3gUvYNZekr0rWwy,anonymous,EN,"I consent, begin the study.",72.0,Male,Republican,9.0,"Doctorate degree (For example: PhD, EdD)",Yes,Very well,0.77,1.0,0.71,0.18,0.26,0.81,0.46,0.77,0.39,0.76,0.39,0.77,0.31,0.76,0.12,0.89,0.35,0.84,0.28,0.66,0.535,0.615,0.575,0.575,0.5800000000000001,0.5775,0.535,0.505,0.52,0.595,0.47,0.5325
261,2022-09-20 07:40:25,2022-09-20 07:44:43,IP Address,100,257,True,2022-09-20 07:44:43,R_3h4O9Lnsu8XbZJy,anonymous,EN,"I consent, begin the study.",36.0,Male,Republican,5.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",Yes,Very well,0.28,0.0,0.75,0.0,0.39,0.52,0.43,0.7,0.22,0.32,0.52,0.86,0.52,0.66,0.43,0.52,0.23,0.77,0.74,0.8,0.455,0.565,0.51,0.27,0.69,0.48,0.5900000000000001,0.475,0.5325,0.5,0.77,0.635
262,2022-09-20 07:39:31,2022-09-20 07:45:08,IP Address,100,337,True,2022-09-20 07:45:09,R_ABXwS6G51ZAC01j,anonymous,EN,"I consent, begin the study.",56.0,Female,Republican,10.0,Some college but no degree,No,Very well,0.0,0.0,0.0,0.0,0.84,0.96,0.68,0.86,0.82,0.94,0.12,0.21,0.68,0.8,0.05,0.11,0.62,0.77,0.11,0.19,0.8999999999999999,0.77,0.835,0.8799999999999999,0.1649999999999999,0.5225,0.74,0.08,0.41,0.6950000000000001,0.15,0.4225
263,2022-09-20 07:37:18,2022-09-20 07:45:19,IP Address,100,480,True,2022-09-20 07:45:19,R_1rpHo0mUjqD1y2y,anonymous,EN,"I consent, begin the study.",62.0,Female,Republican,5.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,1.0,1.0,1.0,1.0,0.24,0.37,0.77,1.0,0.78,1.0,0.78,1.0,0.72,0.83,0.76,1.0,0.5,1.0,0.76,1.0,0.305,0.885,0.595,0.89,0.89,0.89,0.7749999999999999,0.88,0.8274999999999999,0.75,0.88,0.815
264,2022-09-20 07:43:03,2022-09-20 07:46:10,IP Address,100,187,True,2022-09-20 07:46:11,R_2PuPORWd80y5Pvm,anonymous,EN,"I consent, begin the study.",31.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,1.0,1.0,1.0,1.0,0.04,0.26,0.65,1.0,0.0,0.15,0.71,1.0,0.27,0.79,0.44,0.87,0.13,0.36,0.63,0.88,0.15,0.825,0.4875,0.075,0.855,0.4649999999999999,0.53,0.655,0.5925,0.245,0.755,0.5
265,2022-09-20 07:44:56,2022-09-20 07:47:41,IP Address,100,165,True,2022-09-20 07:47:41,R_9NdMNgB6gbYW9wd,anonymous,EN,"I consent, begin the study.",48.0,Male,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",Yes,Very well,0.07,0.33,0.92,1.0,0.34,0.92,0.42,0.91,0.05,0.84,0.25,0.76,0.51,0.8,0.37,0.96,0.48,0.7,0.46,0.81,0.63,0.665,0.6475,0.445,0.505,0.475,0.655,0.665,0.66,0.59,0.635,0.6125
266,2022-09-20 07:43:21,2022-09-20 07:48:06,IP Address,100,284,True,2022-09-20 07:48:07,R_278BcQJnkc4VI5j,anonymous,EN,"I consent, begin the study.",54.0,Female,Republican,10.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,0.75,0.75,0.75,0.0,0.07,0.52,1.0,0.0,0.5,0.51,1.0,0.75,1.0,0.52,0.77,0.52,0.77,0.67,0.91,0.035,0.76,0.3975,0.25,0.755,0.5025,0.875,0.645,0.76,0.645,0.79,0.7175
267,2022-09-20 07:39:39,2022-09-20 07:48:15,IP Address,100,515,True,2022-09-20 07:48:16,R_25t4LhJas8L5O3e,anonymous,EN,"I consent, begin the study.",66.0,Male,Republican,8.0,Some college but no degree,No,Very well,0.92,0.26,1.0,0.94,0.13,0.81,0.33,0.62,0.56,0.86,0.12,0.28,0.71,0.88,0.57,0.64,0.16,0.34,0.53,0.61,0.47,0.475,0.4725,0.71,0.2,0.4549999999999999,0.7949999999999999,0.605,0.7,0.25,0.5700000000000001,0.41
268,2022-09-20 06:29:46,2022-09-20 07:51:37,IP Address,100,4910,True,2022-09-20 07:51:37,R_3OjG5vlrWS7lqFj,anonymous,EN,"I consent, begin the study.",43.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,0.85,0.86,0.85,0.29,0.7,0.37,0.81,0.13,0.53,0.39,0.81,0.65,0.95,0.21,0.47,0.43,0.7,0.38,0.76,0.495,0.5900000000000001,0.5425,0.33,0.6000000000000001,0.4650000000000001,0.8,0.3399999999999999,0.5700000000000001,0.565,0.5700000000000001,0.5675
269,2022-09-20 07:32:00,2022-09-20 07:52:02,IP Address,100,1202,True,2022-09-20 07:52:03,R_2YG5CshzuoL0H2v,anonymous,EN,"I consent, begin the study.",71.0,Male,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,0.77,1.0,1.0,0.0,0.45,0.59,1.0,0.6,0.97,0.4,0.84,0.45,0.88,0.2,0.57,0.17,0.49,0.57,0.94,0.225,0.7949999999999999,0.51,0.7849999999999999,0.62,0.7024999999999999,0.665,0.385,0.525,0.33,0.7549999999999999,0.5425
270,2022-09-20 07:49:59,2022-09-20 07:52:42,IP Address,100,163,True,2022-09-20 07:52:43,R_1n2qOpQFDq79Rpc,anonymous,EN,"I consent, begin the study.",25.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.03,0.74,0.83,0.8,0.06,0.17,0.68,1.0,0.15,0.28,0.59,0.77,0.39,0.78,0.29,0.65,0.3,0.44,0.46,0.83,0.115,0.8400000000000001,0.4775,0.215,0.6799999999999999,0.4475,0.585,0.47,0.5275,0.37,0.645,0.5075000000000001
271,2022-09-20 07:50:55,2022-09-20 07:53:45,IP Address,100,169,True,2022-09-20 07:53:45,R_1Q9qm7j1DHeLkp5,anonymous,EN,"I consent, begin the study.",48.0,Male,Republican,5.0,Associate degree in college - Occupational/vocational program,No,Very well,1.0,0.69,0.7,0.66,0.58,0.82,0.59,0.83,0.75,0.82,0.8,0.92,0.6,0.69,0.38,0.45,0.03,0.11,0.14,0.2,0.7,0.71,0.705,0.7849999999999999,0.8600000000000001,0.8225,0.645,0.415,0.53,0.07,0.17,0.12
272,2022-09-20 07:51:13,2022-09-20 07:54:13,IP Address,100,180,True,2022-09-20 07:54:14,R_27EHTkrgP4WwpdE,anonymous,EN,"I consent, begin the study.",37.0,Male,Republican,10.0,Associate degree in college - Academic program,No,Very well,1.0,0.57,0.81,0.91,0.15,0.61,0.77,1.0,0.26,0.42,0.81,1.0,0.74,1.0,0.21,0.83,0.77,1.0,0.0,0.14,0.38,0.885,0.6325000000000001,0.3399999999999999,0.905,0.6225,0.87,0.52,0.6950000000000001,0.885,0.07,0.4775
273,2022-09-20 07:53:12,2022-09-20 07:58:24,IP Address,100,312,True,2022-09-20 07:58:25,R_3fy1TLmy3VuTQNc,anonymous,EN,"I consent, begin the study.",33.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.4,0.32,0.61,0.63,0.38,0.77,0.37,0.86,0.42,0.67,0.42,0.73,0.43,0.77,0.46,0.66,0.34,0.55,0.45,0.91,0.575,0.615,0.595,0.545,0.575,0.56,0.6,0.56,0.5800000000000001,0.445,0.68,0.5625
274,2022-09-20 07:50:22,2022-09-20 07:58:44,IP Address,100,502,True,2022-09-20 07:58:45,R_26mcGDcgJxfXb4K,anonymous,EN,"I consent, begin the study.",37.0,Male,Republican,7.0,Some college but no degree,No,Very well,0.77,1.0,0.92,0.63,0.09,0.57,0.55,0.74,0.19,0.53,0.62,0.92,0.58,0.87,0.43,0.67,0.62,0.89,0.25,0.61,0.3299999999999999,0.645,0.4875,0.36,0.77,0.565,0.725,0.55,0.6375,0.755,0.43,0.5925
275,2022-09-20 07:57:44,2022-09-20 08:05:21,IP Address,100,457,True,2022-09-20 08:05:22,R_2c8wViEISG53YU5,anonymous,EN,"I consent, begin the study.",45.0,Female,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,1.0,1.0,0.9,1.0,0.07,0.3,0.84,0.95,0.1,0.3,0.7,0.89,0.75,0.88,0.42,0.68,0.6,0.8,0.25,0.5,0.185,0.895,0.54,0.2,0.7949999999999999,0.4974999999999999,0.815,0.55,0.6825,0.7,0.375,0.5375
276,2022-09-20 08:03:26,2022-09-20 08:12:59,IP Address,100,572,True,2022-09-20 08:12:59,R_1Lu0A8NztufoYS3,anonymous,EN,"I consent, begin the study.",37.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.0,0.0,0.0,0.0,0.06,0.75,1.0,0.0,0.36,0.62,0.99,0.0,0.25,0.74,0.98,0.0,0.25,0.55,0.77,0.03,0.875,0.4525,0.18,0.8049999999999999,0.4924999999999999,0.125,0.86,0.4925,0.125,0.66,0.3925
277,2022-09-20 08:06:20,2022-09-20 08:14:30,IP Address,100,490,True,2022-09-20 08:14:31,R_cHpEc4VfSvU5bR7,anonymous,EN,"I consent, begin the study.",30.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.0,1.0,0.0,0.0,0.16,0.3,0.53,0.0,0.25,0.38,0.76,0.71,0.99,0.0,0.26,0.62,0.91,0.0,0.27,0.08,0.415,0.2475,0.125,0.5700000000000001,0.3475,0.85,0.13,0.49,0.765,0.135,0.45
278,2022-09-20 08:07:12,2022-09-20 08:15:26,IP Address,100,494,True,2022-09-20 08:15:26,R_1pEh3OvUwHa7oep,anonymous,EN,"I consent, begin the study.",22.0,Male,Republican,7.0,Some college but no degree,No,Very well,0.0,0.25,1.0,0.77,0.31,0.45,0.43,0.57,0.08,0.26,0.29,0.43,0.63,0.79,0.55,0.69,0.68,0.9,0.57,0.72,0.38,0.5,0.44,0.17,0.36,0.265,0.71,0.62,0.665,0.79,0.645,0.7175
279,2022-09-20 08:06:14,2022-09-20 08:16:16,IP Address,100,601,True,2022-09-20 08:16:16,R_3CZ2TgGRpPZb2Er,anonymous,EN,"I consent, begin the study.",46.0,Male,Republican,8.0,"Doctorate degree (For example: PhD, EdD)",No,Very well,0.83,0.73,0.86,0.13,0.08,0.27,0.84,0.98,0.27,0.5,0.29,0.47,0.28,0.7,0.15,0.42,0.31,0.5,0.21,0.45,0.175,0.91,0.5425,0.385,0.38,0.3825,0.49,0.285,0.3874999999999999,0.405,0.33,0.3675
280,2022-09-20 07:59:39,2022-09-20 08:18:08,IP Address,100,1108,True,2022-09-20 08:18:08,R_1jxjBMhmhGALOxJ,anonymous,EN,"I consent, begin the study.",57.0,Female,Republican,10.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,0.51,1.0,0.77,0.15,0.24,0.72,0.88,0.19,0.3,0.8,0.91,0.75,1.0,0.27,0.43,0.75,0.82,0.11,0.25,0.195,0.8,0.4975,0.245,0.855,0.55,0.875,0.35,0.6125,0.7849999999999999,0.18,0.4824999999999999
281,2022-09-20 08:16:37,2022-09-20 08:19:34,IP Address,100,177,True,2022-09-20 08:19:35,R_1cZjsThDIfovdOy,anonymous,EN,"I consent, begin the study.",28.0,Female,Republican,9.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.08,0.61,0.65,0.23,0.42,0.55,0.29,0.51,0.0,0.34,0.0,0.09,0.36,0.52,0.59,0.73,0.68,0.9,0.2,0.43,0.485,0.4,0.4425,0.17,0.045,0.1075,0.44,0.6599999999999999,0.5499999999999999,0.79,0.315,0.5525
282,2022-09-20 08:14:12,2022-09-20 08:19:55,IP Address,100,343,True,2022-09-20 08:19:56,R_2YAlu79sH0swI2f,anonymous,EN,"I consent, begin the study.",40.0,Male,Republican,6.0,Some college but no degree,No,Very well,0.81,0.75,0.81,0.59,0.11,0.34,0.7,0.94,0.26,0.47,0.63,0.92,0.7,0.93,0.3,0.55,0.55,0.83,0.35,0.62,0.225,0.82,0.5225,0.365,0.775,0.5700000000000001,0.815,0.425,0.62,0.69,0.485,0.5874999999999999
283,2022-09-20 08:01:43,2022-09-20 08:21:42,IP Address,100,1199,True,2022-09-20 08:21:42,R_2VIULY5Ha2dCMMJ,anonymous,EN,"I consent, begin the study.",28.0,Male,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.11,0.17,0.01,0.89,0.0,0.33,0.07,0.77,0.06,0.59,0.2,0.9,0.46,1.0,0.07,0.76,0.41,0.91,0.18,0.71,0.165,0.42,0.2925,0.3249999999999999,0.55,0.4375,0.73,0.415,0.5725,0.66,0.4449999999999999,0.5525
284,2022-09-20 08:18:52,2022-09-20 08:22:29,IP Address,100,216,True,2022-09-20 08:22:29,R_SCVCe6NEaD76s93,anonymous,EN,"I consent, begin the study.",33.0,Female,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.5,0.95,0.27,0.25,0.46,0.48,0.5,0.57,0.56,0.8,0.46,0.56,0.62,0.81,0.5,0.59,0.68,0.78,0.5,0.56,0.47,0.5349999999999999,0.5025,0.68,0.51,0.595,0.7150000000000001,0.5449999999999999,0.63,0.73,0.53,0.63
285,2022-09-20 08:09:27,2022-09-20 08:22:43,IP Address,100,795,True,2022-09-20 08:22:43,R_3qfmdqWMS0NopQN,anonymous,EN,"I consent, begin the study.",58.0,Female,Republican,10.0,Some college but no degree,No,Very well,0.26,0.25,0.7,0.97,0.25,0.38,0.64,0.88,0.04,0.16,0.69,0.92,0.77,0.95,0.13,0.31,0.47,0.77,0.1,0.25,0.315,0.76,0.5375,0.1,0.8049999999999999,0.4524999999999999,0.86,0.22,0.54,0.62,0.175,0.3974999999999999
286,2022-09-20 08:26:46,2022-09-20 08:32:22,IP Address,100,335,True,2022-09-20 08:32:22,R_2SjgxwVA9GAKNjq,anonymous,EN,"I consent, begin the study.",26.0,Male,Republican,7.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,1.0,0.75,1.0,0.6,0.0,0.19,0.72,0.95,0.0,0.29,0.72,1.0,0.86,1.0,0.13,0.44,0.58,0.82,0.13,0.36,0.095,0.835,0.4649999999999999,0.145,0.86,0.5025,0.93,0.285,0.6074999999999999,0.7,0.245,0.4725
287,2022-09-20 08:38:27,2022-09-20 08:44:30,IP Address,100,363,True,2022-09-20 08:44:31,R_1CIbE0RNGJuRd00,anonymous,EN,"I consent, begin the study.",38.0,Male,Republican,10.0,Some college but no degree,No,Very well,0.26,0.25,0.21,0.78,0.76,0.92,0.05,0.05,0.26,0.36,0.62,0.78,0.62,0.85,0.58,0.7,0.85,0.97,0.14,0.28,0.8400000000000001,0.05,0.445,0.31,0.7,0.505,0.735,0.6399999999999999,0.6875,0.91,0.21,0.5599999999999999
288,2022-09-20 08:42:08,2022-09-20 08:53:10,IP Address,100,661,True,2022-09-20 08:53:10,R_2ql7z0PqUTD1tqF,anonymous,EN,"I consent, begin the study.",48.0,Male,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.75,0.55,0.35,1.0,0.15,0.35,0.36,0.48,0.47,0.63,0.25,0.46,0.6,0.85,0.55,0.7,0.6,0.8,0.54,0.68,0.25,0.42,0.3349999999999999,0.55,0.355,0.4525,0.725,0.625,0.675,0.7,0.6100000000000001,0.655
289,2022-09-20 08:50:25,2022-09-20 08:53:13,IP Address,100,167,True,2022-09-20 08:53:13,R_2U5chrLaeeWWNXK,anonymous,EN,"I consent, begin the study.",40.0,Male,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,1.0,1.0,0.0,1.0,0.0,0.02,0.86,1.0,0.0,0.08,0.95,1.0,0.58,0.79,0.42,0.7,0.65,0.86,0.17,0.28,0.01,0.93,0.47,0.04,0.975,0.5075,0.685,0.5599999999999999,0.6225,0.755,0.225,0.49
290,2022-09-20 08:48:53,2022-09-20 08:54:05,IP Address,100,312,True,2022-09-20 08:54:05,R_2ymvcyxTLY7dz1h,anonymous,EN,"I consent, begin the study.",40.0,Female,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.87,0.41,0.9,0.74,0.48,0.9,0.29,0.61,0.24,0.42,0.43,0.76,0.46,0.75,0.34,0.57,0.27,0.56,0.25,0.42,0.69,0.4499999999999999,0.57,0.3299999999999999,0.595,0.4624999999999999,0.605,0.4549999999999999,0.53,0.415,0.3349999999999999,0.375
291,2022-09-20 08:53:09,2022-09-20 08:55:08,IP Address,100,119,True,2022-09-20 08:55:09,R_2fHVyrMN8VvlJWX,anonymous,EN,"I consent, begin the study.",36.0,Female,Republican,9.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.64,0.33,0.67,0.26,0.67,0.76,0.22,0.39,0.17,0.34,0.6,0.84,0.69,0.8,0.36,0.44,0.72,0.81,0.35,0.4,0.7150000000000001,0.305,0.51,0.255,0.72,0.4875,0.745,0.4,0.5725,0.765,0.375,0.5700000000000001
292,2022-09-20 08:56:05,2022-09-20 09:01:16,IP Address,100,310,True,2022-09-20 09:01:16,R_1hLNoj1MwtaOFHB,anonymous,EN,"I consent, begin the study.",41.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.28,0.18,0.73,0.39,0.0,0.14,0.3,0.63,0.03,0.39,0.43,0.71,0.66,0.85,0.13,0.28,0.41,0.8,0.23,0.6,0.07,0.4649999999999999,0.2674999999999999,0.21,0.57,0.39,0.755,0.205,0.48,0.605,0.415,0.51
293,2022-09-20 08:47:53,2022-09-20 09:02:18,IP Address,100,865,True,2022-09-20 09:02:19,R_1Q0FrHbbdilgWVo,anonymous,EN,"I consent, begin the study.",61.0,Female,Republican,7.0,Some college but no degree,No,Very well,0.07,0.92,0.95,0.05,0.01,0.22,0.55,0.75,0.65,0.84,0.65,0.79,0.18,0.42,0.28,0.42,0.86,0.99,0.14,0.27,0.115,0.65,0.3825,0.745,0.72,0.7324999999999999,0.3,0.35,0.3249999999999999,0.925,0.205,0.5650000000000001
294,2022-09-20 08:55:49,2022-09-20 09:04:22,IP Address,100,512,True,2022-09-20 09:04:22,R_1dNcC9J7NXZ3Pjc,anonymous,EN,"I consent, begin the study.",19.0,Female,Republican,6.0,Some college but no degree,No,Very well,0.24,0.19,0.91,0.71,0.0,0.58,0.26,1.0,0.02,0.48,0.68,1.0,0.3,1.0,0.07,0.76,0.22,1.0,0.0,1.0,0.29,0.63,0.4599999999999999,0.25,0.8400000000000001,0.545,0.65,0.415,0.5325,0.61,0.5,0.5549999999999999
295,2022-09-20 08:58:47,2022-09-20 09:04:23,IP Address,100,336,True,2022-09-20 09:04:24,R_ctZ8NSJ402TCpl7,anonymous,EN,"I consent, begin the study.",22.0,Female,Republican,10.0,Some college but no degree,No,Very well,0.9,1.0,1.0,1.0,0.19,0.84,0.36,0.98,0.1,0.75,0.28,0.9,0.85,1.0,0.65,1.0,0.68,0.97,0.75,0.97,0.515,0.6699999999999999,0.5925,0.425,0.5900000000000001,0.5075000000000001,0.925,0.825,0.875,0.825,0.86,0.8425
